sample_id,size,gc,md5,organism,taxid,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,primary_cluster_id,primary_dist,secondary_cluster_id,secondary_dist
CP020056,136975,52.13360102,eb59f19be3db4c595bc96f8a4e20ed77,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
CP020524,177196,51.29348292,7972fdcef8fb3ef67013054b451b912b,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP021719,128094,51.58867707,8ba7b959e0ea8e7fdbf344e645698479,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,CP042646_00122",,,,,,AA860,0.06,AJ272,0.025
CP021936,138340,51.95532745,94c5e53a0e33433fd4d1216a055d63d1,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
CP026207,202687,52.15973397,4bacf76e4b8d963d7539c63e763cc64a,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ277,0.025
CP026405,186884,52.00659232,f05acf3cc3c8f3ceb2aef9c64f7777f2,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ277,0.025
CP031106,131411,51.96292548,a4f7d558e722df61abc9d54ee4ae6cd9,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ266,0.025
CP031297,188230,51.62035807,0d1fd155cfc8afb5be12abbe7b681ad5,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP031549,189020,52.18389588,cfd60e5474f15216866f70bf9734d081,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
CP031610,160292,52.51353779,87abd0c73404feefbf274257930c9aca,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP032238,162163,52.51876199,e975fa5e226714f0c2746720bcf51d64,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
CP040884,145272,52.22135029,d34cc59f64764f3169c4519d9b942575,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP043190,165649,52.62452535,c864bf55fe0e8e5f114544db1ab2e73b,Escherichia coli O16:H48,2605619,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ275,0.025
CP043192,165649,52.62452535,c864bf55fe0e8e5f114544db1ab2e73b,Escherichia coli O16:H48,2605619,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ275,0.025
CP044142,152532,52.48406892,336a2c6a45d48ca0629a1aff404b4d05,Escherichia coli O157,1045010,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
FJ621586,148105,53.25411026,eced65b224f3b7a704e008f5a1422318,Escherichia coli,562,IncC,000092__CP025470,MOBH,NC_012690_00071,,,,,,AA860,0.06,AJ275,0.025
FJ621588,166530,53.11895755,1af2cf13859dc45f576eebd49a8ec6c2,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
HQ023862,160573,52.5860512,3b4975371eb95c4130efb6274f31cc32,Escherichia coli UMNK88,696406,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
HQ023863,161081,53.11303009,08363cad042af695e27d56e5d51d95a7,Escherichia coli,562,IncC,000092__CP025470,MOBH,NC_012885_00072,,,,,,AA860,0.06,AJ275,0.025
HQ023864,166530,53.11895755,1af2cf13859dc45f576eebd49a8ec6c2,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
JF503991,166744,51.84534376,822f0800aa51b01813a5b61fd40cbc28,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
JF714412,165974,51.83884223,f6dbb501569d2b10ae10a643c0b7083d,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KC999035,160989,51.59669294,581cf6cd0290c4ba9d19b2a9624cc594,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KF152885,135615,51.41171699,1fb855903df555930058f1df68b6d9ab,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
KJ802404,166750,51.84227886,090e5c5169eefa5ca73973da8a88c476,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KP056256,199469,52.08578777,fba744f514538b7799df5f5a0b59869c,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
KP276584,155794,52.12652605,408de7dd7b8e470f864ec656ca8c6e33,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ268,0.025
KT997783,136243,51.947623,8caec8c434d620e06753c26cafb8b9c3,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
KU997026,217306,52.74819839,7fce100d8f8392c6920139c3ed34dd08,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KY887591,188855,51.61420137,ca5ea108931df3f12aaeefa7ef052b4e,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ273,0.025
KY887595,233057,51.98985656,44fd2c597fa3d0cd918ad67f3b2c5704,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ273,0.025
KY887596,165169,52.53528204,fb79250df817254d5b955ba53c6ee232,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
LT985218,130621,52.18992352,f64c89342252f7f56aadf7930320742b,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
LT985220,174073,53.0668168,b10723220e04ea7b168cff7c9cdebb69,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
LT985222,175038,53.01191741,3c60c9dc82519517d42155d17d463d10,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
LT985224,157838,51.23861174,27cf848ac0ae80d2c3de151fa219d611,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ266,0.025
LT985225,175317,53.10779902,eb5ab98e548ed2ff5aef41718b820831,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
LT985228,157534,52.13414247,afb4324fec55cbef5c976af31306d4a5,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
LT985243,159550,52.08837355,bebd72137fb26191bcfcf20e4a56830e,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
LT985253,157228,52.13447986,9f67c57babe7562f337907450e2b97a1,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
LT985258,157227,52.1335394,140d35456ef05103b8ef1bc1cf7b8b64,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
LT985260,157225,52.13483861,5348a7647c0607e5faa8e10f6e43f47b,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
MK123267,138998,51.88491921,0817bc9bcc3452033b304d95d79aa7ed,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
MK388209,190688,53.01277479,7454dd9e2c22b2f0d60ab2e2f78bf941,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ265,0.025
MK439959,227878,52.74576747,8c7517cfc4eae79b3cd0626863b582ca,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ265,0.025
MK638972,185643,52.79057115,5d2c4016872804246c3afadfbf6bbbf1,Escherichia coli J53,1144303,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ277,0.025
MK733575,201521,52.98405625,734742e9d7eedfe06e661a9dbd6511a1,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ277,0.025
NC_012690,148105,53.25411026,eced65b224f3b7a704e008f5a1422318,Escherichia coli,562,IncC,000092__CP025470,MOBH,NC_012690_00071,,,,,,AA860,0.06,AJ275,0.025
NC_012692,166530,53.11895755,1af2cf13859dc45f576eebd49a8ec6c2,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
NC_017645,160573,52.5860512,3b4975371eb95c4130efb6274f31cc32,Escherichia coli UMNK88,696406,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
NC_018994,195560,51.03804459,cfb1b50e29b17235f1d09ef08d9c8a13,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
NC_019045,165974,51.83884223,f6dbb501569d2b10ae10a643c0b7083d,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
NC_019066,161081,53.11303009,08363cad042af695e27d56e5d51d95a7,Escherichia coli,562,IncC,000092__CP025470,MOBH,NC_012885_00072,,,,,,AA860,0.06,AJ275,0.025
NC_019069,166744,51.84534376,822f0800aa51b01813a5b61fd40cbc28,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
NC_022377,135615,51.41171699,1fb855903df555930058f1df68b6d9ab,Escherichia coli,562,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
KP345882,241963,53.08786881,1dbbf8103d4fff9a1f5ae9172bd70e63,Escherichia coli,562,"IncC,IncFII","000092__CP025470,KF954760","MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ277,0.025
AP018143,176026,50.66410644,60d233c8679a6d4d8365ea356c29fe64,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
AP018145,201138,50.99235351,96d99b5b035a76549411a939fb718ae2,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP012902,176048,51.39905026,21c8559ed2f09afab9aa6bc15673e450,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
CP029118,187909,52.28488258,fa9ceb542ba521180541fda74ff34ee7,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP040068,210031,51.61476163,e6eca27c66b8c6d9103f5cf57a07a1c7,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ277,0.025
HQ023861,135803,51.46572609,6afcd9d205a1d0ccecddd25ea610cd2e,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
MG450360,189866,51.96612348,53d0bdf4cf8f9701e5f9cec6f6c1f73d,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
NC_019065,135803,51.46572609,6afcd9d205a1d0ccecddd25ea610cd2e,Escherichia coli,562,"IncC,rep_cluster_1254","000092__CP025470,000562__KT346360_00001","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
KX156772,170404,51.22121546,68a16e7fc1f3b3775d55db2f94763f05,Escherichia coli,562,"IncC,rep_cluster_1527","000092__CP025470,000882__CP012005_00092","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ271,0.025
KX156773,173094,51.93883092,908b51f3b07a2061d7b896957e295c6c,Escherichia coli,562,"IncC,rep_cluster_1527","000092__CP025470,000882__CP012005_00092","MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ271,0.025
CP042646,184695,51.66084626,bc0379e3b0513caf5c3a2601ccb0dca1,Escherichia coli,562,"IncC,rep_cluster_71","000092__CP025470,002184__CP000645_00071","MOBH,MOBH,MOBH","NC_012690_00071,NC_012885_00072,CP042646_00122",,,,,,AA860,0.06,AJ268,0.025
CP011540,174066,53.06722737,878063d653ebbce23cec6df717b45421,Klebsiella aerogenes,548,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
MG764534,167895,52.74725275,fea2ace803e7b19264f025bf0e4d4bdb,Klebsiella aerogenes,548,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
CP008790,193725,51.58446251,206f97aeaecb111105dd13672f747c73,Klebsiella oxytoca KONIH1,1333852,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ277,0.025
CP026281,198115,52.3509073,2b7b4f47eededfce90d8bdc57eec4b1d,Klebsiella oxytoca,571,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ277,0.025
CP006661,140825,51.92259897,2372cb81b60e614f30ce4da52f049586,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP010391,178193,51.52839898,1d945b135f62692d7f4628a95d24741a,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ266,0.025
CP011622,176497,52.96350646,6a8663f95e7c4381fa7a5c707a39ff66,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
CP013324,166486,52.43984479,113e134612b1ba298a548bcdb04414c3,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
CP014295,137267,51.66646026,2e7fe98da4b1a5f9de8c026bb78fe0da,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ266,0.025
CP015394,154343,51.71922277,77178a31e8d961d2a0ac4b733f191b1f,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
CP018817,140825,51.92259897,61093ac20dbab090760ee14d5525c095,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
CP021835,210045,53.2523983,492ff73eba16e5ddc451904cc2392ec1,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
CP021956,153527,51.70686589,9aca44b642977f73331106dc691ef886,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP022126,140133,51.96563265,5d28cbed957d3516fcd56d1d821c95cb,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
CP023952,207802,53.00141481,721c157a740d00c2e56b681a3b5b014b,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
CP024192,221606,53.39340993,abf41bdef71b9af10aea6bc06fd3d540,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP024522,221606,53.39295867,ca9bffb67e807ea959fb854864a3f7b5,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP024529,221606,53.39431243,d9003a638100273a8b6733717cf3b647,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP024536,187611,53.06511878,f94b82361a363476bfa719a1a555598a,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP024550,187611,53.06511878,f94b82361a363476bfa719a1a555598a,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP024557,217685,53.3904495,e33792d07c98c54752f636d164611a93,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP024564,187611,53.06618482,306a08bbb3d541438c260daa3ec9e68e,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP024571,187611,53.06618482,306a08bbb3d541438c260daa3ec9e68e,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
CP025141,204734,52.981918,7878bf73a4d4ae4046edc71982e681c9,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
CP025144,204123,52.9832503,bca1ba166a0722920af59646d55a3728,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
CP025147,205953,52.97082344,d7ec3178b444333ff27c30422466182b,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ278,0.025
CP027038,155161,52.02273767,e0acaad19023d17455b0bbadd8eb56c3,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ265,0.025
CP027043,192771,52.80410435,9142bb9ec1ed0d9f09b91a9748dfeccc,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ265,0.025
CP027055,175636,52.36454941,14c6c9d6d9e114c032e49f9f5b808532,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ265,0.025
CP030132,194181,52.47526792,6d274d2a53d090facd6593cf3d5119a5,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ274,0.025
CP031584,164082,52.44938506,ee8041f04fa2a5c37df0ebebff66cce6,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP031802,128238,52.6474212,55acb60acc92c29a321a068e0c9774ef,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ265,0.025
CP032168,158987,52.56404612,898276aaf4efe93682d7260a67ad832d,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP035908,163186,51.46274803,01c1de9fdc0c6f0340b0060f4bfbe964,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP036192,165052,51.39107675,13f4ca138c52b72560ed3913fd1a04ea,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
CP039976,148759,51.74073501,debb3ebeaaeae99da5ababad062c8875,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
CP041641,144138,52.07023824,2764ed529b9e4520019e74a277f1ec26,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
JN157804,162746,51.83660428,b635ba20e7070e4f2655205de18e04c8,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ272,0.025
JN861072,137813,51.97042369,7ebaad525b824a5c40807978700a0408,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
JQ010984,170810,52.99982437,4d066d68fff6e411135750d29f8e454d,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ278,0.025
JX442976,171925,52.28675294,d301bc4600c352e65d3e2e922fa884fb,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
KF250428,151885,52.35605886,e2894e026764cede64dbd512a479c24d,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
KF976462,170613,52.37115577,6b43a5e8a4ee4c897ee25f7996b87528,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KF992018,137552,51.95489706,7b2b1aeb606b1a407176867c19268e57,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KJ588779,140821,51.96029001,625eec5ad5a0f534a5c942ec11a37ab5,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KR559888,162787,52.33956028,039a6103c75d789a96713d013599ae0d,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
KR559889,154395,52.11891577,f8ad27bfaf6bfbad68d68fea331eb3dc,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ275,0.025
KX029331,156569,52.1680537,c9ccbc1f6a4079da985a702c69554519,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ266,0.025
KX458222,172152,51.6276314,0a0cd0eb30577630b6a756f4098ef771,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ272,0.025
KY887594,215528,51.9612301,fa6a62d51760b5550f1c041c6fbeb26e,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ274,0.025
LC055503,160687,52.90222607,c8e519ec22d686bc155d71c446a56af0,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012885_00072,NC_012690_00071",,,,,,AA860,0.06,AJ274,0.025
MF150121,154598,51.18694938,749ff6b55ee5f92cee534be0ed6fce92,Klebsiella pneumoniae,573,IncC,000092__CP025470,"MOBH,MOBH","NC_012690_00071,NC_012885_00072",,,,,,AA860,0.06,AJ266,0.025
